Size,TimeMicros,ArrayType,Threshold
80500,49539,2,0
80600,51346,2,0
80700,48094,2,0
80800,49719,2,0
80900,51790,2,0
81000,50236,2,0
81100,51156,2,0
81200,51031,2,0
81300,50458,2,0
81400,51366,2,0
81500,50399,2,0
81600,48457,2,0
81700,49524,2,0
81800,47751,2,0
81900,49241,2,0
82000,51762,2,0
82100,52590,2,0
82200,49798,2,0
82300,49929,2,0
82400,50340,2,0
82500,51683,2,0
82600,51952,2,0
82700,50685,2,0
82800,51473,2,0
82900,52742,2,0
83000,50867,2,0
83100,50954,2,0
83200,50022,2,0
83300,51515,2,0
83400,50843,2,0
83500,52363,2,0
83600,51758,2,0
83700,52866,2,0
83800,50408,2,0
83900,51885,2,0
84000,53499,2,0
84100,52029,2,0
84200,51116,2,0
84300,52972,2,0
84400,53414,2,0
84500,53233,2,0
84600,54508,2,0
84700,52937,2,0
84800,53489,2,0
84900,52787,2,0
85000,51482,2,0
85100,52770,2,0
85200,50826,2,0
85300,54063,2,0
85400,52837,2,0
85500,52640,2,0
85600,56639,2,0
85700,57307,2,0
85800,56001,2,0
85900,52654,2,0
86000,51919,2,0
86100,57674,2,0
86200,56657,2,0
86300,54988,2,0
86400,55106,2,0
86500,53400,2,0
86600,54427,2,0
86700,54919,2,0
86800,54302,2,0
86900,52878,2,0
87000,52807,2,0
87100,53298,2,0
87200,52127,2,0
87300,52422,2,0
87400,52619,2,0
87500,53285,2,0
87600,51965,2,0
87700,56186,2,0
87800,54181,2,0
87900,51954,2,0
88000,56230,2,0
88100,53126,2,0
88200,53144,2,0
88300,53028,2,0
88400,55183,2,0
88500,54836,2,0
88600,53701,2,0
88700,52632,2,0
88800,55862,2,0
88900,53409,2,0
89000,52813,2,0
89100,53148,2,0
89200,54489,2,0
89300,52681,2,0
89400,53988,2,0
89500,53457,2,0
89600,54147,2,0
89700,55378,2,0
89800,54023,2,0
89900,54750,2,0
90000,60658,2,0
90100,55710,2,0
90200,54694,2,0
90300,58586,2,0
90400,55470,2,0
90500,56243,2,0
90600,55599,2,0
90700,57252,2,0
90800,56640,2,0
90900,57180,2,0
91000,55404,2,0
91100,55993,2,0
91200,55107,2,0
91300,55031,2,0
91400,57743,2,0
91500,56508,2,0
91600,55815,2,0
91700,56310,2,0
91800,57153,2,0
91900,60628,2,0
92000,55842,2,0
92100,55645,2,0
92200,54662,2,0
92300,54539,2,0
92400,55090,2,0
92500,55108,2,0
92600,56785,2,0
92700,56650,2,0
92800,61852,2,0
92900,58650,2,0
93000,58210,2,0
93100,56725,2,0
93200,56887,2,0
93300,56174,2,0
93400,57431,2,0
93500,56824,2,0
93600,57002,2,0
93700,54971,2,0
93800,56143,2,0
93900,53328,2,0
94000,55222,2,0
94100,53814,2,0
94200,55939,2,0
94300,58251,2,0
94400,59051,2,0
94500,56826,2,0
94600,54846,2,0
94700,59172,2,0
94800,55522,2,0
94900,53686,2,0
95000,54754,2,0
95100,55084,2,0
95200,53608,2,0
95300,53536,2,0
95400,54059,2,0
95500,60715,2,0
95600,56682,2,0
95700,54419,2,0
95800,55038,2,0
95900,56586,2,0
96000,54801,2,0
96100,56708,2,0
96200,55415,2,0
96300,57455,2,0
96400,57833,2,0
96500,61823,2,0
96600,59019,2,0
96700,57777,2,0
96800,57614,2,0
96900,62854,2,0
97000,58456,2,0
97100,59078,2,0
97200,58485,2,0
97300,60327,2,0
97400,57902,2,0
97500,57651,2,0
97600,56534,2,0
97700,57228,2,0
97800,59323,2,0
97900,59109,2,0
98000,58071,2,0
98100,57903,2,0
98200,60904,2,0
98300,56388,2,0
98400,58527,2,0
98500,59993,2,0
98600,59983,2,0
98700,62612,2,0
98800,63131,2,0
98900,56773,2,0
99000,59730,2,0
99100,59937,2,0
99200,60989,2,0
99300,60838,2,0
99400,60952,2,0
99500,61306,2,0
99600,63888,2,0
99700,61295,2,0
99800,61422,2,0
99900,59952,2,0
